dedup_key,sku,product_name,brand,product_url,price,currency,availability,pack_size,category_hierarchy,variant_skus,specifications,image_urls,alternative_products,description,source_url,scraped_at,extraction_method,run_id,content_hash,first_seen_at,last_updated_at
sku:DRDAL,DRDAL,AquaPrene,Safco Dental,https://www.safcodental.com/product/aquaprene-reg,33.99,USD,InStock,,"[{""name"": ""Dental Exam Gloves"", ""url"": ""https://www.safcodental.com/catalog/gloves""}, {""name"": ""Chloroprene gloves"", ""url"": ""https://www.safcodental.com/catalog/gloves/chloroprene-gloves""}]",[],{},"[""https://www.safcodental.com/media/catalog/product/d/r/drdal_2.jpg""]",[],Powder-free chloroprene examination gloves. Combines the comfort of latex and the strength of nitrile. Textured fingertip finish Beaded cuff Ambidextrous Aqua blue color Thickness: at palm 2.8 mils; at fingertip3.5 mils; ±0.8 200 gloves per box Order 10 boxes to purchase a case,https://www.safcodental.com/product/aquaprene-reg,2026-06-03T22:04:32.694148+00:00,json_ld,safco-dental-20260603-220305-7cbc75,a700c0c86236f2ede689ada16bf2ed7d22772d9fff4a4985a1f784b0e8bb087f,2026-06-03T22:03:28.968389+00:00,2026-06-03T22:04:32.706725+00:00
sku:DRDAI,DRDAI,Flexaprene Green,Safco Dental,https://www.safcodental.com/product/flexaprene-green,28.59,USD,InStock,,"[{""name"": ""Dental Exam Gloves"", ""url"": ""https://www.safcodental.com/catalog/gloves""}, {""name"": ""Chloroprene gloves"", ""url"": ""https://www.safcodental.com/catalog/gloves/chloroprene-gloves""}]",[],{},"[""https://www.safcodental.com/media/catalog/product/d/r/drdai.jpg""]",[],Powder-free chloroprene examination gloves. Fingertip textured Beaded cuff Ambidextrous Chloroprene (Neoprene) Green color Polymer coated for easy donning Thickness: at palm 3.0 mils; at fingertip 3.5 mils 200 gloves per box Order 10 boxes to purchase a case,https://www.safcodental.com/product/flexaprene-green,2026-06-03T22:04:32.972035+00:00,json_ld,safco-dental-20260603-220305-7cbc75,0596a34831f7f4f64a466c9557cf638ade2ff1dd51173161cfef5919c3314193,2026-06-03T22:03:28.969337+00:00,2026-06-03T22:04:32.983956+00:00
sku:DRDAH,DRDAH,BeeSure NeoGrene,Safco Dental,https://www.safcodental.com/product/beesure-reg-neogrene-trade,31.79,USD,InStock,,"[{""name"": ""Dental Exam Gloves"", ""url"": ""https://www.safcodental.com/catalog/gloves""}, {""name"": ""Chloroprene gloves"", ""url"": ""https://www.safcodental.com/catalog/gloves/chloroprene-gloves""}]",[],{},"[""https://www.safcodental.com/media/catalog/product/d/r/drdah.jpg""]",[],Powder-free chloroprene examination gloves. Textured fingertip finish Beaded cuff Ambidextrous Green color Polymer coated for easy donning Thickness: at palm 3.2 mils; at fingertip 3.4 mils; ±0.2 200 gloves per box Order 10 boxes to purchase a case,https://www.safcodental.com/product/beesure-reg-neogrene-trade,2026-06-03T22:04:34.051245+00:00,json_ld,safco-dental-20260603-220305-7cbc75,98ed159b807bd1bb429c8eeacaec4d51c06731be78dab8120f9c919e3a89b80e,2026-06-03T22:03:28.970211+00:00,2026-06-03T22:04:34.064437+00:00
sku:DRDAG,DRDAG,Micro-Touch Affinity,Safco Dental,https://www.safcodental.com/product/micro-touch-sup-reg-sup-affinity-sup-reg-sup,32.99,USD,InStock,,"[{""name"": ""Dental Exam Gloves"", ""url"": ""https://www.safcodental.com/catalog/gloves""}, {""name"": ""Chloroprene gloves"", ""url"": ""https://www.safcodental.com/catalog/gloves/chloroprene-gloves""}]",[],{},"[""https://www.safcodental.com/media/catalog/product/d/r/drdag.jpg""]",[],Powder-free Neoprene (polychloroprene) exam gloves. Textured fingertips finish Beaded cuff Ambidextrous Neoprene Green color Polymer coated for easy donning Thickness: at palm 5.1 mils; at fingertip 6.3 mils 100 gloves per box Order 10 boxes to purchase a case,https://www.safcodental.com/product/micro-touch-sup-reg-sup-affinity-sup-reg-sup,2026-06-03T22:04:35.150851+00:00,json_ld,safco-dental-20260603-220305-7cbc75,ad69d2de37662e6011145dd35894fe9e9d8908ebc29e1dfbdafb7883081fa75d,2026-06-03T22:03:28.971106+00:00,2026-06-03T22:04:35.163605+00:00
sku:DRDAF,DRDAF,Neogard,Safco Dental,https://www.safcodental.com/product/microflex-sup-reg-sup-neogard-sup-reg-sup,32.99,USD,InStock,,"[{""name"": ""Dental Exam Gloves"", ""url"": ""https://www.safcodental.com/catalog/gloves""}, {""name"": ""Chloroprene gloves"", ""url"": ""https://www.safcodental.com/catalog/gloves/chloroprene-gloves""}]",[],{},"[""https://www.safcodental.com/media/catalog/product/d/r/drdaf.jpg""]",[],Powder-free chloroprene exam gloves. Exceptional tactile sensitivity. Excellent wet and dry grip. Stretchy soft comfort. Textured fingertip finish Beaded cuff Ambidextrous Chloroprene Polymer coated for easy donning Green color Thickness: at palm 3.9 mils; at fingertip 5.1 mils 100 gloves per box Order 10 boxes to purchase a case,https://www.safcodental.com/product/microflex-sup-reg-sup-neogard-sup-reg-sup,2026-06-03T22:04:36.330824+00:00,json_ld,safco-dental-20260603-220305-7cbc75,209c51735f4aceaa39d424495bd68e0f30f12c94fab49dbbaf448cc534474983,2026-06-03T22:03:28.972347+00:00,2026-06-03T22:04:36.343327+00:00
sku:DRDAE,DRDAE,Nuvo™,Safco Dental,https://www.safcodental.com/product/nuvo-trade-drdae,7.49,USD,OutOfStock,,"[{""name"": ""Dental Exam Gloves"", ""url"": ""https://www.safcodental.com/catalog/gloves""}, {""name"": ""Chloroprene gloves"", ""url"": ""https://www.safcodental.com/catalog/gloves/chloroprene-gloves""}]",[],{},"[""https://www.safcodental.com/media/catalog/product/d/r/drdae.jpg""]",[],Powder-free vinyl exam gloves. Smooth finish Beaded cuff Ambidexterous Vinyl White color 100 gloves per box 10 boxes in a case,https://www.safcodental.com/product/nuvo-trade-drdae,2026-06-03T22:04:36.041074+00:00,json_ld,safco-dental-20260603-220305-7cbc75,22189fe9877a29be6ad093c28ec46d9a30104b5c5e3d1d085f81d252d903242e,2026-06-03T22:03:28.973775+00:00,2026-06-03T22:04:36.053027+00:00
sku:DRDAC,DRDAC,Microflex NeoPro,Safco Dental,https://www.safcodental.com/product/microflex-sup-reg-sup-neopro-sup-reg-sup,35.49,USD,InStock,,"[{""name"": ""Dental Exam Gloves"", ""url"": ""https://www.safcodental.com/catalog/gloves""}, {""name"": ""Chloroprene gloves"", ""url"": ""https://www.safcodental.com/catalog/gloves/chloroprene-gloves""}]",[],{},"[""https://www.safcodental.com/media/catalog/product/d/r/drdac.jpg""]",[],Powder-free chloroprene examination gloves. Textured whole hand finish Beaded cuff Ambidextrous Chloroprene Green color Polymer coated for easy donning Thickness: at palm 5.1 mils; at fingertip 6.7 mils 100 gloves per box Order 10 boxes to purchase a case,https://www.safcodental.com/product/microflex-sup-reg-sup-neopro-sup-reg-sup,2026-06-03T22:04:37.396599+00:00,json_ld,safco-dental-20260603-220305-7cbc75,d14e6d8b9a4f8607832a99247c1e025b0890388ed4cd2e2d1e1a551401204e09,2026-06-03T22:03:28.974685+00:00,2026-06-03T22:04:37.409406+00:00
sku:DRVCD-LC,DRvCD-lc,Wire glove box holder,Safco Dental,https://www.safcodental.com/product/wire-glove-box-holder,21.49,USD,InStock,,"[{""name"": ""Dental Exam Gloves"", ""url"": ""https://www.safcodental.com/catalog/gloves""}, {""name"": ""Glove Holder"", ""url"": ""https://www.safcodental.com/catalog/gloves/glove-holder""}]",[],{},"[""https://www.safcodental.com/media/catalog/product/d/r/drvcd_lc.jpg""]",[],"Three size options to hold 2, 3 or 4 glove boxes. 4"" depth can accommodate virtually any size glove box on the market. Steel construction with baked-on white finish. Includes wall mounting hardware.",https://www.safcodental.com/product/wire-glove-box-holder,2026-06-03T22:04:38.670703+00:00,json_ld,safco-dental-20260603-220305-7cbc75,c50e742ebe7989fa29fbd72c2cdcbfaed0e88ba97d288f8da9cd272b4343515a,2026-06-03T22:03:30.207957+00:00,2026-06-03T22:04:38.683687+00:00
sku:DRECM,DRECM,NitriDerm nitrile surgical gloves,Safco Dental,https://www.safcodental.com/product/nitriderm-sup-reg-sup-nbsp-nitrile-surgical-gloves,64.49,USD,InStock,,"[{""name"": ""Dental Exam Gloves"", ""url"": ""https://www.safcodental.com/catalog/gloves""}, {""name"": ""Surgical gloves"", ""url"": ""https://www.safcodental.com/catalog/gloves/surgical-gloves""}]",[],{},"[""https://www.safcodental.com/media/catalog/product/d/r/drecm.jpg""]",[],"Nitrile powder-free sterile surgical gloves Textured finish Beaded cuff Right/left hand specific White color Thickness at fingertips: 7.0 mils Length: 12"" 50 pairs (100 gloves) per box 4 boxes in a case",https://www.safcodental.com/product/nitriderm-sup-reg-sup-nbsp-nitrile-surgical-gloves,2026-06-03T22:04:39.312078+00:00,json_ld,safco-dental-20260603-220305-7cbc75,537e491d64390916884fc8e6cd3fa5f079970416e7b9e5f0d2bcde1f6bc5bf00,2026-06-03T22:03:32.697993+00:00,2026-06-03T22:04:39.325386+00:00
sku:DRECL,DRECL,DermAssist latex surgical gloves,Safco Dental,https://www.safcodental.com/product/dermassist-sup-reg-sup-latex-surgical-gloves,44.49,USD,InStock,,"[{""name"": ""Dental Exam Gloves"", ""url"": ""https://www.safcodental.com/catalog/gloves""}, {""name"": ""Surgical gloves"", ""url"": ""https://www.safcodental.com/catalog/gloves/surgical-gloves""}]",[],{},"[""https://www.safcodental.com/media/catalog/product/d/r/drecl.jpg""]",[],"Latex powder-free sterile surgical gloves Textured finish Beaded cuff Right/left hand specific Natural latex color Thickness: at palm 7.5 mils; at fingertips: 8.0 mils Length: 11.6"" (295mm) 50 pairs (100 gloves) gloves per box 4 boxes in a case",https://www.safcodental.com/product/dermassist-sup-reg-sup-latex-surgical-gloves,2026-06-03T22:04:39.871420+00:00,json_ld,safco-dental-20260603-220305-7cbc75,00b28dbf23c8163f2fcd0aa77c2283f43329d497e70138e939b113ff1b6368ae,2026-06-03T22:03:32.699332+00:00,2026-06-03T22:04:39.884469+00:00
sku:DREBH,DREBH,Encore Sensi-Touch PF,Safco Dental,https://www.safcodental.com/product/encore-reg-sensi-touch-reg-pf,56.49,USD,InStock,,"[{""name"": ""Dental Exam Gloves"", ""url"": ""https://www.safcodental.com/catalog/gloves""}, {""name"": ""Surgical gloves"", ""url"": ""https://www.safcodental.com/catalog/gloves/surgical-gloves""}]",[],{},"[""https://www.safcodental.com/media/catalog/product/d/r/drebh.jpg""]",[],Latex powder-free sterile surgical gloves. Textured finish Beaded cuff Right/left hand specific Polymer coated for fast and easy donning Natural latex color 50 pairs (100 gloves) per box 4 boxes in a case,https://www.safcodental.com/product/encore-reg-sensi-touch-reg-pf,2026-06-03T22:04:41.769399+00:00,json_ld,safco-dental-20260603-220305-7cbc75,c1f9ba66d31435ae07651a99b6cb6aec95df0e2b0f0b14381740b27f9c038c9f,2026-06-03T22:03:32.700522+00:00,2026-06-03T22:04:41.781575+00:00
sku:DRBBP,DRBBP,Essential Textured,Safco Dental,https://www.safcodental.com/product/essential-textured,15.97,USD,InStock,,"[{""name"": ""Dental Exam Gloves"", ""url"": ""https://www.safcodental.com/catalog/gloves""}, {""name"": ""Latex gloves"", ""url"": ""https://www.safcodental.com/catalog/gloves/latex-gloves""}]",[],{},"[""https://www.safcodental.com/media/catalog/product/d/r/drbbp.jpg""]",[],"Essential Textured Powder-free exam gloves are designed to help reduce your sensitivity to latex. All the benefits of the original Essential Powder Free, with the added feature of a textured finish for superior gripping ability. Super stretchy with excellent resistance to tears. Material: Latex Powder-free Thickness: 5.5 mil Textured fingertips Fit: Ambidextrous Length: 9.5"" Color: Off White Available in 3 Sizes: TPFS small, TPFM medium, TPFL large Case Pack: 100 gloves per box, 10 boxes per case",https://www.safcodental.com/product/essential-textured,2026-06-03T22:04:42.202674+00:00,json_ld,safco-dental-20260603-220305-7cbc75,26ec86c26817fa77d75b0f3b16ac1359581f1703a2fc311419ee47aff5357465,2026-06-03T22:03:33.210281+00:00,2026-06-03T22:04:42.215949+00:00
sku:DRBBM,DRBBM,ProDerm,Safco Dental,https://www.safcodental.com/product/proderm-trade,8.99,USD,InStock,,"[{""name"": ""Dental Exam Gloves"", ""url"": ""https://www.safcodental.com/catalog/gloves""}, {""name"": ""Latex gloves"", ""url"": ""https://www.safcodental.com/catalog/gloves/latex-gloves""}]",[],{},"[""https://www.safcodental.com/media/catalog/product/d/r/drbbm.jpg""]",[],Powder-free latex exam gloves. Polymer bonded interior for easy donning. Slightly thinner for incredible tactile sensitivity and comfort. Textured whole hand finish Beaded cuff Non-chlorinated Ambidextrous White color 100 gloves per box Order 10 boxes to purchase a case,https://www.safcodental.com/product/proderm-trade,2026-06-03T22:04:42.557293+00:00,json_ld,safco-dental-20260603-220305-7cbc75,3fedd389c83faf0747a839b410786d8594c160b00298695a950755f27ce74a49,2026-06-03T22:03:33.212027+00:00,2026-06-03T22:04:42.570267+00:00
sku:DRBBL,DRBBL,Polymed,Safco Dental,https://www.safcodental.com/product/polymed-reg,6.99,USD,InStock,,"[{""name"": ""Dental Exam Gloves"", ""url"": ""https://www.safcodental.com/catalog/gloves""}, {""name"": ""Latex gloves"", ""url"": ""https://www.safcodental.com/catalog/gloves/latex-gloves""}]",[],{},"[""https://www.safcodental.com/media/catalog/product/d/r/drbbl.jpg""]",[],Latex powder-free exam gloves. Multi-layer latex glove that combines the elasticity of latex and the strength of copolymers. Fusion bonding protects against cracking and peeling in normal use. Textured fingertip finish Beaded cuff Polymer coated Ambidextrous Natural white color 100 gloves per box Order 10 boxes to purchase a case,https://www.safcodental.com/product/polymed-reg,2026-06-03T22:04:44.261353+00:00,json_ld,safco-dental-20260603-220305-7cbc75,b550f0e3ceeacaf29073b6d9a23faccb576b18af1ad915bf91e7a611cc4acf6c,2026-06-03T22:03:33.216088+00:00,2026-06-03T22:04:44.273436+00:00
sku:DRBBK,DRBBK,Safco Durasoft Latex,Safco Dental,https://www.safcodental.com/product/safco-durasoft-trade-latex-gloves,6.99,USD,InStock,,"[{""name"": ""Dental Exam Gloves"", ""url"": ""https://www.safcodental.com/catalog/gloves""}, {""name"": ""Latex gloves"", ""url"": ""https://www.safcodental.com/catalog/gloves/latex-gloves""}]",[],{},"[""https://www.safcodental.com/media/catalog/product/d/r/drbbk.jpg""]",[],Powder-free latex exam gloves. Safco’s natural latex provides an ultra-soft feel with the quality and value you’ve come to expect from Safco products. Whole-hand micro-textured finish Beaded cuff Non-chlorinated Ambidextrous 50μg or less of latex protein Natural latex white 100 gloves per box Order 10 boxes to purchase a case,https://www.safcodental.com/product/safco-durasoft-trade-latex-gloves,2026-06-03T22:04:45.724201+00:00,json_ld,safco-dental-20260603-220305-7cbc75,a32295acbadecb6ffd0bf4c36f646826501fbd9d376b784beced7e544ad9c1ce,2026-06-03T22:03:33.217166+00:00,2026-06-03T22:04:45.737413+00:00
sku:DRBBH,DRBBH,BeeSure Latex,Safco Dental,https://www.safcodental.com/product/beesure-reg-latex,13.49,USD,InStock,,"[{""name"": ""Dental Exam Gloves"", ""url"": ""https://www.safcodental.com/catalog/gloves""}, {""name"": ""Latex gloves"", ""url"": ""https://www.safcodental.com/catalog/gloves/latex-gloves""}]",[],{},"[""https://www.safcodental.com/media/catalog/product/d/r/drbbh.jpg""]",[],Powder-free latex exam gloves. Smooth polymer interior coating aids in both moist and dry donning. Micro-textured whole hand finish Beaded cuff Non-chlorinated Ambidextrous 50μg or less of latex protein Natural color Polymer coating for easy donning 100 gloves per box Order 10 boxes to purchase a case,https://www.safcodental.com/product/beesure-reg-latex,2026-06-03T22:04:46.406485+00:00,json_ld,safco-dental-20260603-220305-7cbc75,a69c1726d3f059bd2bfd454ded838db5aca3eee8ffcf6f7f940931690ebd1058,2026-06-03T22:03:33.218529+00:00,2026-06-03T22:04:46.421256+00:00
sku:DRBBE,DRBBE,Blossom,Safco Dental,https://www.safcodental.com/product/blossom-reg,8.59,USD,InStock,,"[{""name"": ""Dental Exam Gloves"", ""url"": ""https://www.safcodental.com/catalog/gloves""}, {""name"": ""Latex gloves"", ""url"": ""https://www.safcodental.com/catalog/gloves/latex-gloves""}]",[],{},"[""https://www.safcodental.com/media/catalog/product/d/r/drbbe.jpg""]",[],Powder-free latex exam gloves. Textured whole hand finish Beaded cuff Non-chlorinated Ambidextrous No protein claim Natural color Polymer coating for easy donning 100 gloves per box Order 10 boxes to purchase a case,https://www.safcodental.com/product/blossom-reg,2026-06-03T22:04:46.879318+00:00,json_ld,safco-dental-20260603-220305-7cbc75,da6e3972662272fb8e91d42db7300d5cdb0c79e66f1bb155507dfa83dbda4c32,2026-06-03T22:03:33.219572+00:00,2026-06-03T22:04:46.891570+00:00
sku:DRBBA,DRBBA,Aurelia Distinct,Safco Dental,https://www.safcodental.com/product/aurelia-reg-distinct-reg,8.99,USD,InStock,,"[{""name"": ""Dental Exam Gloves"", ""url"": ""https://www.safcodental.com/catalog/gloves""}, {""name"": ""Latex gloves"", ""url"": ""https://www.safcodental.com/catalog/gloves/latex-gloves""}]",[],{},"[""https://www.safcodental.com/media/catalog/product/d/r/drbba.jpg""]",[],Powder-free latex exam gloves. Premium quality. Honeycomb textured fingertips and palms Beaded cuff Non-Chlorinated Ambidextrous 50μg or less of latex protein White color Polymer coated for easy donning 100 gloves per box Order 10 boxes to purchase a case,https://www.safcodental.com/product/aurelia-reg-distinct-reg,2026-06-03T22:04:47.685822+00:00,json_ld,safco-dental-20260603-220305-7cbc75,aa604a057dd032c21b14e8502a5eac96e8da8afbac4200ccef91319423b03758,2026-06-03T22:03:33.220954+00:00,2026-06-03T22:04:47.699291+00:00
sku:DRBAZ,DRBAZ,VitalGard,Safco Dental,https://www.safcodental.com/product/vitalgard-reg,12.49,USD,InStock,,"[{""name"": ""Dental Exam Gloves"", ""url"": ""https://www.safcodental.com/catalog/gloves""}, {""name"": ""Latex gloves"", ""url"": ""https://www.safcodental.com/catalog/gloves/latex-gloves""}]",[],{},"[""https://www.safcodental.com/media/catalog/product/d/r/drbaz.jpg""]",[],Powder-free latex exam gloves. Textured whole hand finish Beaded cuff Non-chlorinated Ambidextrous 50μg or less of latex protein Natural color 100 gloves per box Order 10 boxes to purchase a case,https://www.safcodental.com/product/vitalgard-reg,2026-06-03T22:04:49.128549+00:00,json_ld,safco-dental-20260603-220305-7cbc75,624e274ddb2d87e724e727a1854aee1d0e8d8cd5839092305762cab116536f1d,2026-06-03T22:03:33.222012+00:00,2026-06-03T22:04:49.140844+00:00
sku:DRBAX,DRBAX,Cyntek,Safco Dental,https://www.safcodental.com/product/cyntek-reg,18.99,USD,InStock,,"[{""name"": ""Dental Exam Gloves"", ""url"": ""https://www.safcodental.com/catalog/gloves""}, {""name"": ""Latex gloves"", ""url"": ""https://www.safcodental.com/catalog/gloves/latex-gloves""}]",[],{},"[""https://www.safcodental.com/media/catalog/product/d/r/drbax_2.jpg""]",[],"Powder-free latex exam gloves. Mild citrus-peppermint scent, and coated with lanolin and Vitamin E to improve skin health. Textured whole hand finish Beaded cuff Non-chlorinated Ambidextrous 50μg or less of latex protein Wintergreen color Vitamin E and lanolin coated 100 gloves per box Order 10 boxes to purchase a case",https://www.safcodental.com/product/cyntek-reg,2026-06-03T22:04:50.083228+00:00,json_ld,safco-dental-20260603-220305-7cbc75,5b5ee758347d95a3900c3123b006ae3c380c8e397bd9e878bb74395e8cb5d159,2026-06-03T22:03:33.223122+00:00,2026-06-03T22:04:50.097549+00:00
sku:DRBAW,DRBAW,Microflex ComfortGrip,Safco Dental,https://www.safcodental.com/product/microflex-reg-comfortgrip-trade,13.49,USD,InStock,,"[{""name"": ""Dental Exam Gloves"", ""url"": ""https://www.safcodental.com/catalog/gloves""}, {""name"": ""Latex gloves"", ""url"": ""https://www.safcodental.com/catalog/gloves/latex-gloves""}]",[],{},"[""https://www.safcodental.com/media/catalog/product/d/r/drbaw.jpg""]",[],Powder-free latex exam gloves. Medical grade exam glove. Textured whole hand finish Beaded cuff Chlorinated Ambidextrous 50μg or less of latex protein Natural color Polymer coated for easy donning 100 gloves per box Order 10 boxes to purchase a case,https://www.safcodental.com/product/microflex-reg-comfortgrip-trade,2026-06-03T22:04:50.380177+00:00,json_ld,safco-dental-20260603-220305-7cbc75,24544246fd15b3f713f89b9f60e94e757ac9bda828e051ac1ebcaaa38bbbf0d9,2026-06-03T22:03:33.224107+00:00,2026-06-03T22:04:50.393084+00:00
sku:DRBAV,DRBAV,Pulse Latex,Safco Dental,https://www.safcodental.com/product/pulse-trade-latex,9.49,USD,InStock,,"[{""name"": ""Dental Exam Gloves"", ""url"": ""https://www.safcodental.com/catalog/gloves""}, {""name"": ""Latex gloves"", ""url"": ""https://www.safcodental.com/catalog/gloves/latex-gloves""}]",[],{},"[""https://www.safcodental.com/media/catalog/product/d/r/drbav.jpg""]",[],Powder-free latex exam gloves. Finish provides superior gripping ability. Excellent donning properties and comfort. Textured whole hand finish Beaded cuff Chlorinated Ambidextrous 50μg or less of latex protein Natural color 100 gloves per box Order 10 boxes to purchase a case,https://www.safcodental.com/product/pulse-trade-latex,2026-06-03T22:04:51.649118+00:00,json_ld,safco-dental-20260603-220305-7cbc75,539344a48253dae56eda0247de6a5ac803037db438aa85f76941e174be951158,2026-06-03T22:03:33.225147+00:00,2026-06-03T22:04:51.661624+00:00
sku:DRBAT,DRBAT,MicroPro Textured,,https://www.safcodental.com/product/micropro-textured,12.49,USD,Unknown,,[],[],{},"[""https://www.safcodental.com/media/catalog/product/d/r/drbat.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",[],,https://www.safcodental.com/catalog/gloves/latex-gloves,2026-06-03T22:03:33.226111+00:00,json_ld,safco-dental-20260603-220305-7cbc75,c4b89bda7da667537d52d9483cdba887fbe353c560210304093ffb0822e920cf,2026-06-03T22:03:33.226132+00:00,2026-06-03T22:03:33.226132+00:00
sku:DRBAS,DRBAS,Aurelia Vibrant,,https://www.safcodental.com/product/aurelia-reg-vibrant-trade,7.99,USD,Unknown,,[],[],{},"[""https://www.safcodental.com/media/catalog/product/d/r/drbas.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",[],,https://www.safcodental.com/catalog/gloves/latex-gloves,2026-06-03T22:03:33.227041+00:00,json_ld,safco-dental-20260603-220305-7cbc75,faf7d136e5668afbdaa7c1a60b36edc46744f8f076b8a18c290dedcaee685bdb,2026-06-03T22:03:33.227060+00:00,2026-06-03T22:03:33.227060+00:00
sku:DRBAR,DRBAR,Sigma,,https://www.safcodental.com/product/sigma-reg,13.99,USD,Unknown,,[],[],{},"[""https://www.safcodental.com/media/catalog/product/d/r/drbar_2.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",[],,https://www.safcodental.com/catalog/gloves/latex-gloves,2026-06-03T22:03:33.227985+00:00,json_ld,safco-dental-20260603-220305-7cbc75,4a849a4f961cc14910288f001d0a6b33d15b9c5c4bec8a738b9847a6790369eb,2026-06-03T22:03:33.228007+00:00,2026-06-03T22:03:33.228007+00:00
sku:DRBAO,DRBAO,Aurelia Refresh,,https://www.safcodental.com/product/aurelia-reg-refresh-reg,10.49,USD,Unknown,,[],[],{},"[""https://www.safcodental.com/media/catalog/product/d/r/drbao.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",[],,https://www.safcodental.com/catalog/gloves/latex-gloves,2026-06-03T22:03:33.229162+00:00,json_ld,safco-dental-20260603-220305-7cbc75,a445e2dc28ba3a9406008eb1438515e998bc416e6a065ee5b5dc97a03d5d0758,2026-06-03T22:03:33.229212+00:00,2026-06-03T22:03:33.229212+00:00
sku:DRUII-LC,DRuII-lc,Nuvo,,https://www.safcodental.com/product/nuvo-trade,7.49,USD,Unknown,,[],[],{},"[""https://www.safcodental.com/media/catalog/product/d/r/druii_lc.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",[],,https://www.safcodental.com/catalog/gloves/vinyl-gloves,2026-06-03T22:03:34.350396+00:00,json_ld,safco-dental-20260603-220305-7cbc75,c3e53ce92e66a6c2ee3770a76af61d5c2464471e19a396399658abedf8b6f833,2026-06-03T22:03:34.350435+00:00,2026-06-03T22:03:34.350435+00:00
